Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $2777.79620336348/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0xe70c83cb8b910d067a18a3727ec4307923c1347dc7b546db5ffa8647e7b052ce,19235488,1708026179,2024-02-15 19:42:59,0xb83836c05893548bb450ed10e5aa722287e9f21f,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002781144069348930,7.72545143684431,2825.35,,,Set Skip NFT
0x8fba32fc12ccb805ff4698aa7bc5fe0f1e4d5e554bbbfd2ee3c1a770ad6e9f15,19235488,1708026179,2024-02-15 19:42:59,0xc445b4268d41293f986de7d276186e2d3afba543,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002769127639786260,7.69207224442716,2825.35,,,Set Skip NFT
0x3e5123ac844def52cf64b9b36d59464bdd842e089be977be8de8cff49270c011,19235489,1708026191,2024-02-15 19:43:11,0x768cf3c163095aed46d77705ead10947d780fbf5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00290134225180534,8.05933749172292,2825.35,,,Approve
0xd2af7d41a3e24c25c84a823cafcba5e4180f6910cae0b8564c487662c8a061d1,19235489,1708026191,2024-02-15 19:43:11,0xc9ce3f407b40e1fb7061dbea0fca5dc7ffd18e99,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00290134225180534,8.05933749172292,2825.35,,,Approve
0x67cf2162dc608c079d3231919aa62932bdd39f46c20f0e6757ec71abad73306c,19235489,1708026191,2024-02-15 19:43:11,0xe57bdcd741bc52c7f85fa6eee3c158d46009a42d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002645831214818100,7.34957990326231,2825.35,,,Set Skip NFT
0x5d75dfe5573c5ff9bc24d4e15726d7b2291accfd80a3ba67cb4810b590130762,19235489,1708026191,2024-02-15 19:43:11,0x54b3acaaf6b939e555e2ac5a4345d8d7ae03ac58,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002667194034949470,7.40892146391634,2825.35,,,Approve
0xf88e896e961743dc401e521758e877707b16be67bc2e04446d6afdb2ee01b831,19235490,1708026203,2024-02-15 19:43:23,0x54b3acaaf6b939e555e2ac5a4345d8d7ae03ac58,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002996196338770430,8.32282281436805,2825.35,,,Approve
0xc143d5cfe716c50870632c9279bbd473579a46f605396557b46499d9c5b93695,19235490,1708026203,2024-02-15 19:43:23,0x7e07fd5729b3078cb868f588d01a60b426e80a38,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002972198383381850,8.25616138500116,2825.35,,,Set Skip NFT
0xabc9be85f06639135bcdf99b8bae51def33bba955e5324b7d9c8b56819bdf8ed,19235492,1708026227,2024-02-15 19:43:47,0x5f64e3bfde1869d786795a3b793c5d1d824af6c6,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002797904669493100,7.77200896829088,2825.35,,,Set Skip NFT
0x621ecd79b7e576b3853029c51de7db78803fb9644c80985a2a32d4f4ead54d8b,19235492,1708026227,2024-02-15 19:43:47,0xb7ba07ab99b4abedc0c0b8c2b51c2a7c51133952,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002797904669493100,7.77200896829088,2825.35,,,Set Skip NFT
0x6790828e7fb9572b0550a5c3f40da9c0b1ba22dd89a9ff03e39c0178e1286478,19235492,1708026227,2024-02-15 19:43:47,0x000f143bd24c0d7aff43de524cb32c2f5a752171,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002797904669493100,7.77200896829088,2825.35,,,Set Skip NFT
0x61c42665241e08c33e23f54d12f108b4af857a652eadf4e2580c3711ca4ee82d,19235493,1708026239,2024-02-15 19:43:59,0xadf7b0223a8ae21362713f3c11603055f55cb358,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00322511,8.95869831342959,2825.35,,,Set Skip NFT
0x247b8a95a1c67c405348b0c7856d34d25f47b2510caf6a50b1d81da8085184a7,19235493,1708026239,2024-02-15 19:43:59,0xa9d2e4ee3693021f7f8774ea38e4a07d6099ecde,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.003092747081427530,8.59102110075286,2825.35,,,Approve
0x56b0dbe07504ff83ea6854bfba7d7db7a0e8ce5c7bd559cf7c895d70b39c587f,19235493,1708026239,2024-02-15 19:43:59,0x18320bf4031460d6ae6645b4b86b69b26b79e281,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.003092747081427530,8.59102110075286,2825.35,,,Approve
0x076b808e55896d70b7bacc17367bc2be14d738e9a77248c8c068a7927bbb4a3c,19235493,1708026239,2024-02-15 19:43:59,0x45edadedf16ddbc528f751dc81e3ad3ad2ae1207,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002835351319697480,7.87602813105728,2825.35,,,Set Skip NFT
0x7c3ffe66ba6a14fda89f8cf48161cd5bae62246bff8d85ce4569698b6dc46d2b,19235493,1708026239,2024-02-15 19:43:59,0xde703a13ac8c767865e07d3638e33be66abf8690,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002835351319697480,7.87602813105728,2825.35,,,Set Skip NFT
0xcbb15b8464ee582641238158019ce0431b090ee4f379f919fc3c139f2c6fdba8,19235494,1708026251,2024-02-15 19:44:11,0xa9d2e4ee3693021f7f8774ea38e4a07d6099ecde,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00397873659646815,11.0521194118526,2825.35,,,Approve
0xf3122d29b5186f91d551eb5238bfc12f1134987b0b36087a2118d2e89bb3a909,19235494,1708026251,2024-02-15 19:44:11,0xeb0ab652acbb257565a71cc8b2f7ff488a90a7c1,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00397873659646815,11.0521194118526,2825.35,,,Approve
0xbc4859c30ef2efe2f0b132cfa9023c296301dc86b1fe5e9e4e7e276e43e31d4a,19235494,1708026251,2024-02-15 19:44:11,0x2aeb572a86871ca886efc8ada524dc569cf0d7b0,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00397873659646815,11.0521194118526,2825.35,,,Approve
0xbb42287a2a78a6c6cd67fd6f6c17f49715497b403c88cc3aaf02942f0538510c,19235494,1708026251,2024-02-15 19:44:11,0x5dabdef63f429fa6c5e282e988dd5ab7d4dd001b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00397873659646815,11.0521194118526,2825.35,,,Approve
0x60869aef4b836a8402b9b22ab357348f2212eace17ae0bc63b983bb0b30bc39f,19235494,1708026251,2024-02-15 19:44:11,0x18320bf4031460d6ae6645b4b86b69b26b79e281,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00397873659646815,11.0521194118526,2825.35,,,Approve
0xa9a2afd50756ee6b2e27a504e0186b1c590011394fadfe1fa10c4abc808293c0,19235494,1708026251,2024-02-15 19:44:11,0xfac167ce20a796c9a7f4178030d22b404af30258,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002994745,8.31879129104176,2825.35,,,Set Skip NFT
0xd40f5910f250c66918f796ab457dca55947f859715152183082cc6433dbcb58a,19235494,1708026251,2024-02-15 19:44:11,0x34a4fd01081a08ccd068bcf62bfe0f011b9a4226,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002757795618971620,7.66059420003181,2825.35,,,Set Skip NFT
0x00c7c92c9c1efc126312a938d373454dea19e21861b5ec2219106da1c4ea0772,19235495,1708026263,2024-02-15 19:44:23,0x9cd9aefbd6d423f69f5c9caf2fa9972381012b09,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002721108287007020,7.55868426858899,2825.35,,,Set Skip NFT
0xd300b9591d490a5d85526a191913fccfe777a642238780d936a3008686ab68f6,19235495,1708026263,2024-02-15 19:44:23,0x6a0c9049814dad09c7f36c20a5a4a94492b6a63d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002721037693081030,7.5584881730494,2825.35,,,Set Skip NFT
0x6c5cabb46a5af15b23b45b7810fa72db8aec009f74e3242e395fabea74b6748d,19235495,1708026263,2024-02-15 19:44:23,0xa890b20e3e6a3bd653ecd61701e9fd79326f6b5e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002721037693081030,7.5584881730494,2825.35,,,Set Skip NFT
0xd1c2fe030aa09d4c4cb89bce1412509098dafccd89c43281cc90745ab828e96c,19235496,1708026275,2024-02-15 19:44:35,0x2b732f067f440edd49986dc6c50cb93af3698e10,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x68df35974c8e7ba0a1d6d508ee59c50429a180a9481cd81411a3b4db2362bd2b,19235496,1708026275,2024-02-15 19:44:35,0xf9de78b65bf0835a2634862aeae60f567ab9097f,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xacade29db028b017ea377d458b803fc82077f3b33697ccab25013c90ea647624,19235496,1708026275,2024-02-15 19:44:35,0x79f84cf76b9639aa6d5a215e2d18a5f235cba6d0,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00267050102261771,7.41810760170577,2825.35,,,Set Skip NFT
0xabd62763197a1466a10c926a9bb4206cab2756d4d151954d67f798c3f46fd774,19235497,1708026287,2024-02-15 19:44:47,0x567abe53b9ea582245e35f31195b11cb23cb0057,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.001816777675560160,5.04663812952654,2825.35,,,Enable Trading
0xce031f73b4ce36a61ba85b5f179429bd710953916eab1a8d7b63e44f27f1171f,19235497,1708026287,2024-02-15 19:44:47,0xbaaa383463a057cc95d60ddf7b40230d819e2e96,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xf1552a0a849f344dcb884fd2de8ae1c530d5cd104f70583b6f8a791e8d95fea8,19235497,1708026287,2024-02-15 19:44:47,0xcdef6ce0abbad6426b32a785cb8604317fc91070,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xf9dc1312037079f53533643a8d4517400b9d241c9c43d1556a9e0d27d2e19d8b,19235497,1708026287,2024-02-15 19:44:47,0x6570f963a93dfc75d0816971c8257a8188d14293,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xf1716e5fbebfb6e9f2ca7f9c532cdd0127b08807329a51a14647b23f5a495ac2,19235497,1708026287,2024-02-15 19:44:47,0xe9757e2660a89a811b25fe2aff3cf995c88e7934,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x7b17539c09f0adae4bd6a5ec10ceb79e28e96459885ad64ede0b6b706753aa12,19235497,1708026287,2024-02-15 19:44:47,0x8d1fd7aa0b88483a49e4a174a6ce1739849e81c5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x7d3837424f3744393d5493509ed658a38d55c0d37cb99a81c7aa8fd4b5d51dee,19235497,1708026287,2024-02-15 19:44:47,0x0fe59520431451170d6ca1c49d5659da0519ce18,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x564f908888e75ead8f069b3b53de75f0c4593e77deaba42a03ee6ba7b3d90ce1,19235497,1708026287,2024-02-15 19:44:47,0x6b2e314b3456cef77ea6408ae4d935a2fadca914,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xa77286f830b48cad3a43e364e0d08ef21d9cd5f3cbcef5f8084923db05afe4b6,19235497,1708026287,2024-02-15 19:44:47,0x4558012c64e7f2c5e55caf2b2e701d89270cbec2,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xa50e112255546a81f929051459d40e16d5652a27616cc2b0fb14a45ff13b05b3,19235497,1708026287,2024-02-15 19:44:47,0x2b254e1888a37cd7ac68e25dce98d43d5afecf13,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xff31805eff47ee3aeb1ebfadf25ccb590f861ff6ee7f0820248ebc8497afcb25,19235497,1708026287,2024-02-15 19:44:47,0x716576481a689b124344d51a7ce2d018af019440,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x5fdd328618e3d8cbcf39b286afab19568a75ed0f7cc125f42d036c0cce6c0775,19235497,1708026287,2024-02-15 19:44:47,0x5129d7026b55aecc1c1a0a18f618b93868c2be6a,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x0086c30ba23f96622667db93628f5b3e7ade63a6a068b205f070704a842a29d7,19235497,1708026287,2024-02-15 19:44:47,0x6edbbc42669121106a9fb2f5c5cc47654fe1b45f,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x99daa4d522a8c27bb1688078396ca4f8a538a14233cca94b2f24471ff5b11398,19235497,1708026287,2024-02-15 19:44:47,0x04287c7bf06c7e9121e3700861410d1cd489d872,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xacae1450b1cf3702ab4a8dfa8be07bb2d686a2d9f7606796749b283c2f0d72a4,19235497,1708026287,2024-02-15 19:44:47,0xec2347d9c64922da279c5ee02ae71b949af6b924,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xd7cf9c66615fb1eb242e20716816099286ceef3dd1c4b9d9fff87c9545142809,19235497,1708026287,2024-02-15 19:44:47,0xa8d7e9930b8afe024189976eaba5a54b6fef9db9,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xdd1a0f4dd8c140b96561d9069eb319f1cd61d354c7446f7240e3af017acc11c8,19235497,1708026287,2024-02-15 19:44:47,0x342f28bbd622ee58ca1325df22767152d439ed9b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x069eda3b8b5a6c919f189dd1663e3644c689c5227302d7274c4064ecb11c2fc1,19235497,1708026287,2024-02-15 19:44:47,0x6f000cc839689b52a95fb0d52e401bd46c70a2de,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x5c03a829d275362460aa36dcb08d797f38bdd7ed5a7dc09c19846fd14c102530,19235497,1708026287,2024-02-15 19:44:47,0x0ac3c761fa8d0f0b4be3f8849c6a12880e45a441,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xf27c11ceaa8c18d74f32e1e63cf3302351d06f2c5bd632ac27ddcd697add77a5,19235497,1708026287,2024-02-15 19:44:47,0x5a09a9ac96d908d5824ce49325b84c592db192b2,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xd6c79ec311cfa364a70806bff6fd6744cf980f8f38cd98c067750e192c2d6e85,19235497,1708026287,2024-02-15 19:44:47,0xcdfb3337d1e4b1865c8cecd5668af79fb82a375a,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x14612a2919c3bde2b3ea8c43f6c31c95d4b36b215a0b19bebe163c9c46fc2030,19235497,1708026287,2024-02-15 19:44:47,0xde4e8e8a9541aa7050c1a6b7480bd728508b5da9,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x339789ea678b6598bc7f7761bf2ad917d0b179d65815b44d63bf540e65bfc3d8,19235497,1708026287,2024-02-15 19:44:47,0xe96e6267c73378754709600130fdfd9b5f2892e7,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xcac6eb0c0b04b7b984a2cfb6b629a4a9b6f152a483f20822d51e32c717e7a9dc,19235497,1708026287,2024-02-15 19:44:47,0x5f6f33cf5b9194fdc062ee035625b129f37c8c7d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xc6ed82880808ac16306c39563325d75f5c5eb525a7dce7934840d9f3d085982a,19235497,1708026287,2024-02-15 19:44:47,0x5c2d3fe72591e66c781ac78437347600e99adf8c,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0xf361726a78eba517aecca2341fdbca77967f6224d31ee5e89ef5e77c1db87d83,19235497,1708026287,2024-02-15 19:44:47,0x4c009b83467b61a196619f93e98b40e561ed89a5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0037204,10.3345129949935,2825.35,,,Approve
0x9219bc411871c6b7aba1398c0da965410084e6526800474791963a70ac3fbba0,19235497,1708026287,2024-02-15 19:44:47,0x33df2f2531322ff1df346ffe07450ff69da438a0,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.003016614477730210,8.37954024325027,2825.35,,,Approve
0xd907d7f3044005fcf2c4235edffdfbf353a6663ceba12f3646b58e0c34805a1f,19235497,1708026287,2024-02-15 19:44:47,0x71741e3cecf5d928837cb7920d993d4d910e33a4,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.003016614477730210,8.37954024325027,2825.35,,,Approve
0x86aa9e86f5ab6cde178779441b65c66bfa0e8a63188716d13be46d12147757cd,19235497,1708026287,2024-02-15 19:44:47,0xd03da4452bf9478c67a54c56d46678d55a8d9483,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.003016614477730210,8.37954024325027,2825.35,,,Approve
0xf9bbf93efc97b00bc168433dbe242c99a8a0f68a94e83bf242376b3004be3565,19235497,1708026287,2024-02-15 19:44:47,0xcb139a77cc36a527cba7d39ceeac314576491980,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002902599,8.06282848208663,2825.35,,,Set Skip NFT
0xd7711f90ecaf4d6c85e8485f19015dc8e356d9ed808f4b5020af0cbdd49a1592,19235497,1708026287,2024-02-15 19:44:47,0x9a93fe874882529c885b7e4aefc8a1142feefc10,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002923604477730210,8.12117741837543,2825.35,,,Approve
0x60cb345aeb0b4903466033ee619aef4b9da64426cec9d6cad82ed7641e3fc9cb,19235497,1708026287,2024-02-15 19:44:47,0xc9e83ba3dc7ddd7ef8682549c45e94b9a6dcf5b6,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002923604477730210,8.12117741837543,2825.35,,,Approve
0x88c0062b3c946f45614ed0b0032e715e5ae509c3ae6888dc9df02c4f965d0b78,19235497,1708026287,2024-02-15 19:44:47,0x961ce5914c9b535c19c230e279c9360fd4d5f1aa,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002801107756046220,7.78090648995719,2825.35,,,Set Skip NFT
0x82f7720be4f7f998bf61434c98041d7ff5d387e10bfbcd0886f038ccb295447e,19235497,1708026287,2024-02-15 19:44:47,0x9800235c3dad3229431dbecc6b4271284272912d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002801107756046220,7.78090648995719,2825.35,,,Set Skip NFT
0x543bd3980e432602b3908a5b6d6cc7344aee8ae9eabf489e50c6a022f4129898,19235497,1708026287,2024-02-15 19:44:47,0x3133d7e2d4aafc7d6ff7e237e635f0ab8039e36f,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002801107756046220,7.78090648995719,2825.35,,,Set Skip NFT
0xd1f267bd621a4638f2ce858bde60575609db51585f7dc6e7a457ac2c1d2cd7a9,19235497,1708026287,2024-02-15 19:44:47,0x936994bb57be739c292e7de19ff5c45dd1c73cb6,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0xc06b5e578bcda018c53c11a920168a0687e30fe705a97045cb659c9912fefac1,19235497,1708026287,2024-02-15 19:44:47,0x4f019cabcf15429529e7ac1f739168fb95c5b16e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x76eac7553ab1231f1f7f55b53665cd463b6745ef0da7697a5fdc4a7779a21873,19235497,1708026287,2024-02-15 19:44:47,0x9bd3c75da3c06b76b531906d1f97a16bc961e462,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x777820919ded28d85b605c62c68f28efd7e37afaf7495337d6fcb86722e22e20,19235497,1708026287,2024-02-15 19:44:47,0xf4446a565b99a0a9904fff3c1c8cd1cd3c75c0b5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0xc688f35b1dc3c4d0e2c874a81e9855015af3d2551a4d4f0afd9aab84dcf53e35,19235497,1708026287,2024-02-15 19:44:47,0x713d0ee8e6deef3063cae2a9e5add19bb05d411f,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0xc682b218e22f9433c6e7e69f53070921cf1f2fab8b827a21862c0775f77ab686,19235497,1708026287,2024-02-15 19:44:47,0xb6a4c6343da1dd1303c67b08cac13f5f220e8664,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x2e7a3d4203d341df659879f1935be923a342f65f49a5a54d732cb7c08cadb8d3,19235497,1708026287,2024-02-15 19:44:47,0xf97b37b4c473b6398fe39dc7bab8d7a1d74bb639,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x0036e6971856b73e9a567579dc789f3725fd063794512db352aa3954bddbd339,19235497,1708026287,2024-02-15 19:44:47,0xf923e96b2987469f190f1c06946c0a45aee7e41e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x992fc1b7e82b49d0a9398d40619316a1ee4fad6b3005b7f3e366edc35dbcaaee,19235497,1708026287,2024-02-15 19:44:47,0x5910413b47c66d084d8d9c946f574a7a325e7193,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x8bffe5af0b489ba13ed0ac38c472315bc3d2bf4a5f07aae87a99600763e002de,19235497,1708026287,2024-02-15 19:44:47,0x89d2bad2b03c3a8854fc41d162fa190a0498e779,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0x2d09d9f555d74a114a513e8e4db39e1fb31c89a3ac29e503513df866b1a02ce6,19235497,1708026287,2024-02-15 19:44:47,0xe076a09c28ca741e71264b1864c01b1fc7e88abc,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.002762834469282090,7.67459109929355,2825.35,,,Set Skip NFT
0xbfec018b379471bf03f2e3afdc84f7b8e8463c8f07d36f644a3447c6f081dd91,19235499,1708026311,2024-02-15 19:45:11,0x1a2a5cbd389f7a80ea85f304101954d98c927e8a,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.03605492465103910,100.153232808213,2825.35,,,Approve
0x832d602f3e0e2f56db66d49c0a47aadce2396ccc7a44ee837e9db8f071eb182a,19235499,1708026311,2024-02-15 19:45:11,0x2905bc8a2ebb78e5143da76da39275b222014b03,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00815192465103908,22.6443853457615,2825.35,,,Approve
0x198faccfe4a5bee4e2fbe413f7b3ed3109077d4145f1067c0483a9c054100bbb,19235499,1708026311,2024-02-15 19:45:11,0xd9b8c0bd1ff0adfbbccb3d2bd1b93cea433996d6,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00815192465103908,22.6443853457615,2825.35,,,Approve
0xb6310541d84adc5a69ec4e36d92c2923c5c8fd6c469250b7bdebfc754578c45c,19235499,1708026311,2024-02-15 19:45:11,0xed5511f763f66db7861f98b9f7df873db6b89fe9,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00815192465103908,22.6443853457615,2825.35,,,Approve
0x6bf212af8b3ae09f042efe94eff234e5b2fa5d94f951a71300c457aec9f02385,19235499,1708026311,2024-02-15 19:45:11,0xa325741c9e6360f70cdf28ca5a2586d01cfdcf10,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00815192465103908,22.6443853457615,2825.35,,,Approve
0x5791f971efefc1423c2f2778d781f660dae9b2eacd610f008009e2a03008fcd3,19235499,1708026311,2024-02-15 19:45:11,0xabcd2ef7ffa1aec86ec0f2b47999b702ca40fb07,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00815192465103908,22.6443853457615,2825.35,,,Approve
0x57249a79d1569e5aa417286c9e747b58b3ae46ed171244629027ead9aa75f4f5,19235499,1708026311,2024-02-15 19:45:11,0xe49a94668e7bb9cb62f0a971f0a917ffe81e8f6e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00605919965103908,16.8312217860777,2825.35,,,Approve
0xffef3f5c909d25ea908070862bd97a6a80e92e7241fad837ca1395dadf957e0f,19235499,1708026311,2024-02-15 19:45:11,0xe6d1d0519c7c29f0e06e56a8cda95e9dbc3366d9,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00536162465103908,14.8935005995164,2825.35,,,Approve
0x48bef22f15a4441c95e61967328a8e282221df2c5834d58feccc91eff38baad5,19235499,1708026311,2024-02-15 19:45:11,0x436a0c175935c2959ec0f9793a9bfc9da2cf05cb,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00536162465103908,14.8935005995164,2825.35,,,Approve
0x8f8db1f98b68cd291ff911fdbf7b06b0f363ffca55b566a96cad20bb761c56ff,19235499,1708026311,2024-02-15 19:45:11,0xe7a0a8d02b1797691526e9e9d7ef5e7bc3775788,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00536162465103908,14.8935005995164,2825.35,,,Approve
