from,to,tx_hash,operation_at,action,amount_out,token_out,amount_in,token_in,dex
0x1D39285E75BBb9eB0BBffF1457E5202FA79576a7,0x881D40237659C251811CEC9c364ef91dC08D300C,0xd1505a89544c1be047321893005a990b83b93d92f245018a98fef1211662f958,2024-02-15 20:05:47.000000,Buy,"0,693875", ETH,"1,872399509", NO,Uniswap V3
0x5080b695b3D50891cf24684d938629d0c9D75DDD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0dec74a0ce741d38ef471cfd0b79356ef7cd66baa0c1dd61c346b6aba081693c,2024-02-15 20:05:47.000000,Buy,"0,4971445708", ETH,"1,338394392", NO,Uniswap V3
0x90569D742f0B9c61B8c6abfdca73a3361bFe4c92,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x6ab1576de1be2ed1b521027cd944a4f639374966deae1883cd2f33c4a7555c4e,2024-02-15 20:05:47.000000,Buy,"1,7", ETH,"4,590739626", NO,Uniswap V3
0x97C4C05eb474c4e474E245202334F5f7FB93747e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0e11984d51e5cb8ca4e2dc641367334797aca6ef45396baa64285af80de3b018,2024-02-15 20:05:47.000000,Buy,3, ETH,"8,086313315", NO,Uniswap V3
0xaCe2dEa5cF02EEDA2F0453b79986BdBFecd2E79D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb7db66e6704b3adbee4f4df6ed23fbbc8ec9367c433bc0885595530f89cb9685,2024-02-15 20:05:47.000000,Buy,"0,25", ETH,"0,6731937088", NO,Uniswap V3
0xea9d022ab712138ddFC7BED0fcfC1472050FB2BB,0x5c9321e92Ba4eb43f2901c4952358e132163a85A,0xe7213ad6ac522848616cf07a9437e5908bc0cc34c0d2f7597eb60079c5edfacf,2024-02-15 20:05:47.000000,Buy,"0,0256311", ETH,"0,06925149167", NO,Uniswap V3
0x153aB54a1A843544C6e85614B881e8d91B58882e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x56a156f172911004163e12bc4e6736fd58d136357d42dfcd0245254305a97b7b,2024-02-15 20:05:59.000000,Buy,"0,11", ETH,"0,2963993557", NO,Uniswap V3
0x486434Cf7C97e56FFEeA8bB696f339BA296a06f1,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x631b083850aba84e2c039804982e2bc54b0f5ded64e4c036cbf107f30572a15c,2024-02-15 20:05:59.000000,Buy,"0,04", ETH,"0,1077865004", NO,Uniswap V3
0x17A4E2169c0d05E79ED465558Ff27824E8521007,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xfde241f588d846c81ffef54166fbeb6d2495a583573ca0d0750f4098565e4262,2024-02-15 20:06:11.000000,Buy,"0,1", ETH,"0,2706121291", NO,Uniswap V3
0x4fDE6e0Af241816A38346ee014482F88311d0451,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xd171921896bd2482f9059d1577a0e7c46fee881d3256904e341b2165582476c0,2024-02-15 20:06:11.000000,Buy,5, ETH,"13,57295928", NO,Uniswap V3
0x57D87a20b2EC5042134c274c45021f5BB3C3F393,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7daa85456bfff9e4f3367ba644a7d7017e3949cd79d59580bc43dbadce8fc454,2024-02-15 20:06:11.000000,Buy,"0,7388762381", ETH,2, NO,Uniswap V3
0x5d57d3ADc4713980CbdFCbe6f36CC58cCeDB68cd,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa94d5ee6eafe0b3335a0c440b30effd944309de275fa8e6e2eced6fcc4aee6ff,2024-02-15 20:06:11.000000,Buy,8, ETH,"0,02164825781", NO,Uniswap V3
0x7E17BDe2837FbD83Aa096F16Ea6D3a076D29dd48,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1da78a0611fa5118d395437b97f930d8a4dd6a161ff247315666a63194c5d255,2024-02-15 20:06:11.000000,Buy,"0,05", ETH,"0,1348970125", NO,Uniswap V3
0xD02bd3A0898a3cCCe14BACAb51Eb80D109Fa75f2,0x881D40237659C251811CEC9c364ef91dC08D300C,0xe5502ed9ba17132b0974e47a6cbf70ea8b650e421839986b46d7d9730f8215d3,2024-02-15 20:06:11.000000,Buy,"1,8338125", ETH,"4,967682802", NO,Uniswap V3
0x0c30eD59A7d409E5F43fF46f744Edd93f9E8E7e7,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xbf928cf346549ca7c8650029bc98f5e034f1454d2cf3469013901aff5a2a4c8a,2024-02-15 20:06:23.000000,Buy,7, ETH,"18,9285395", NO,Uniswap V3
0xa8a87E6F4855c369135783bBcF16b1AccC8d451e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x63e8044f2fe44eaf3dd447d0285703c31d05a1469bd594bb31f53f9790fa758d,2024-02-15 20:06:23.000000,Buy,"0,2582863471", ETH,"0,7", NO,Uniswap V3
0xF3A29DE1f368b4138D76C5af9726c6F8D0d2aC1E,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x184ca94596590735f5c52550e21ead0446257b71b87400daae96c3440b0c2400,2024-02-15 20:06:23.000000,Buy,65, ETH,"0,1761437054", NO,Uniswap V3
0xa0Ca7867d1A314BCAd3A06BdA01dE57fF1B9F763,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x95a8e08883d3c6d4ac296760fe5c895d170f0b6e849cd2cf90dd9a7adbd069bc,2024-02-15 20:06:35.000000,Buy,"0,856785", ETH,"2,314884013", NO,Uniswap V3
0xA25167C4338C86451E3b17e5FBC5C15bA11d6498,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x07373ea833933edb4f93ea835c1038c660ef29387a0a9cfa0367edae3f827c04,2024-02-15 20:06:35.000000,Buy,5, ETH,"0,0135051605", NO,Uniswap V3
0xC134915F08cFc12354b266ac56077d74d5c26B8f,0xF268035F5F7Fa5BD43Eb8b84723D880Ec2748D81,0xb1068beffeec7e6270492bac8f25ab74375ab2dd88e522c98723b6d4c08f1b90,2024-02-15 20:06:35.000000,Buy,"0,4975", ETH,"1,343556591", NO,Uniswap V3
0x69EE985456C52c85BA2035d8fD8bFe0A51f0E0D2,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa78644f8f036fd808285c06b5482a4bd0c7f4397829778a97228cfcd346e3db3,2024-02-15 20:06:47.000000,Buy,"0,2007681162", ETH,"0,5421330108", NO,Uniswap V3
0xbd0a9E0E5Ce898BE6a2688A932bf99CA44C6CB2D,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x4f7d0032ff31daf3f54375d55199fe3b2fc8520e61ef9576cd7ea8cefd5dc1b3,2024-02-15 20:06:47.000000,Buy,"0,5", ETH,"1,350435252", NO,Uniswap V3
0x02d145366399AeD1b1f2672FFB213166010d21dF,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x053db0dc5348807d975e128bc20b63dfb382b53203604bb15b1b9c3926f866f5,2024-02-15 20:06:59.000000,Buy,2, ETH,"0,005412711778", NO,Uniswap V3
0x12E5873b40853452Ba7a2627fFeEb46138B7Cf6b,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x859c8feca49c47d34a4c66beae77e6ee404d00ef2934140355780fde7ae50c77,2024-02-15 20:06:59.000000,Buy,5, ETH,"13,47769401", NO,Uniswap V3
0x1f4C47B3ffda7595DDa602f7467c820d5CF22fba,0x952E24a9F49a15caC92cF1F6d01B9536959948f4,0x110e717de21b2be341349b2aafdebed9b1ed4af4625b65c44b91736bda207696,2024-02-15 20:06:59.000000,Buy,297, ETH,"0,8018659132", NO,Uniswap V3
0xDD39B386f5903Be0120aF2962A9A5E58c6Bda487,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x977ce1333146302b9cd51f60dd77041bd9f2197d0037d617fa4cd256ab804882,2024-02-15 20:06:59.000000,Buy,125, ETH,"0,3382813932", NO,Uniswap V3
0x97C4C05eb474c4e474E245202334F5f7FB93747e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xca4313b9a17c2193eade0bbd39c124fb44e0dbbe4a4a59065cca63cb08ee2367,2024-02-15 20:07:11.000000,Buy,3, ETH,"8,111430819", NO,Uniswap V3
0xF883fA2A12598fDd4ea31D3006B359D36c87352D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc3288623ed5d1dc50419eb820a5d220708f096149afeea0d266af5550fede146,2024-02-15 20:07:11.000000,Buy,"0,4", ETH,"1,082490824", NO,Uniswap V3
0x071268CC88b68FC9bB31F726A499a27859432e0A,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x443c0c42007290ca12e7134b9d3eeaae0e5cce7613bbb4995049fe72a242f83c,2024-02-15 20:07:23.000000,Buy,"0,2618804818", ETH,"0,7070051346", NO,Uniswap V3
0x1D39285E75BBb9eB0BBffF1457E5202FA79576a7,0x881D40237659C251811CEC9c364ef91dC08D300C,0x26e74e5a902a29c08ed967993a97232fc8e12ce907fed825c3dd953a0b923f16,2024-02-15 20:07:23.000000,Buy,"0,693875", ETH,"1,87512143", NO,Uniswap V3
0x34D8900F7FD420eA84511452F315212428757C8f,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x54674d6f8e92a21e4d32b86a0097d1cca5e38e29189aaf214f9ae6d10d07cfc0,2024-02-15 20:07:23.000000,Buy,"0,4", ETH,"1,080596317", NO,Uniswap V3
0x7E68C1aDF83A1967aeAFcD0bbDD9f7c83f237494,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x96362c072f48dedf897a4688b33c8678b2025f776b5f3913e652596224700d86,2024-02-15 20:07:23.000000,Buy,"0,01", ETH,"0,02700035432", NO,Uniswap V3
0x88EF62c0f4fAA32ED11Ea2cf07b2EA74E4Df6E3b,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe224766c4245be408ee604176ad07aabb34b079b74c7bc0283b8d870bec971c0,2024-02-15 20:07:23.000000,Buy,"0,16", ETH,"0,4319833145", NO,Uniswap V3
0xB9EfEB4C96e69ce8F51143232c8f7d897723932D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xce5c8118a1973877be9439bb0baaa06ad6c0c87dc18b9dc08ac8ade1332c7a7e,2024-02-15 20:07:23.000000,Buy,"0,14", ETH,"0,3779793668", NO,Uniswap V3
0xcfe7D3AAD601282a9cB736592a6D78810c3EEADa,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2bf71b6d4ce2d730a6f69217bd231cdd0887836814ca4eb24f2da0c5b59869e3,2024-02-15 20:07:23.000000,Buy,"0,68", ETH,"1,836409809", NO,Uniswap V3
0x446087A1439a10889ebC124aBD2E2761370BC848,0x1111111254EEB25477B68fb85Ed929f73A960582,0xb61bfc9213341256071c1459b79d7b7a517a6e067e9b2f4f2f95e2d047217ebd,2024-02-15 20:07:59.000000,Buy,"0,1", ETH,"0,2723548387", NO,Uniswap V3
0x7c13D7925EcBC0718763b482B73d5827ceDdac67,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0x7fcbfde31ca6f574f8421d9beada6eab81fe2ed17c350aaddc0775cbbec77219,2024-02-15 20:07:59.000000,Buy,"0,1", ETH,"0,2723057192", NO,Uniswap V3
0x867A34Fbc068923C669daADE1213e0A0bE7f0fb0,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1be962c6408466d2a55132164bef7998ad44f105e9a451661f98403e8c29290d,2024-02-15 20:07:59.000000,Buy,"0,05", ETH,"0,1361447047", NO,Uniswap V3
0x99ABD7121504b1049741573b5F9c72F781781288,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xfd1050329e888de81a7ba76d331282caae4eb17dcb0661d2fc4a7a8632c56f85,2024-02-15 20:07:59.000000,Buy,"0,4236113768", ETH,"1,153333393", NO,Uniswap V3
0xDdE336dC9E3f6A7DEfCba9E4bDE80aE0D08f843d,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x388ada776a893eeeea4323094d5a32b822c051609ec6c2a84b197e33f511f715,2024-02-15 20:07:59.000000,Buy,"0,3179649363", ETH,"0,8658822431", NO,Uniswap V3
0x8c0C8D676FDfd1717B16B61Bd0037001Ff100e78,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3cc7f936e95af442cae5abc3024bcd63c0735bec34f8bba5bdbc26ba05ccf0c0,2024-02-15 20:08:11.000000,Buy,9, ETH,"24,48390363", NO,Uniswap V3
0x0519A85262e09379D4630c24f09046F258C905e2,0x1111111254EEB25477B68fb85Ed929f73A960582,0x848b12e266257a0525e56606074e9e7bc55b4e05fa3dcffdb5cecebc020b1c95,2024-02-15 20:08:23.000000,Buy,"0,2", ETH,"0,5463806485", NO,Uniswap V3
0x2ec74dA8253C7ECE67718eF5d8b78C7c33869440,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x6764e4acc300b20d60ed6e96d72c91ec3e71904cc98db23f871203773398dd80,2024-02-15 20:08:23.000000,Buy,9, ETH,"24,70178075", NO,Uniswap V3
0x8375C683690CC1c96E936e2759dC1B0570e95B27,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x195fb201f16f8d3cf166d0c5f3c0adf3e2831224489f3ce2c96a45eae85658e7,2024-02-15 20:08:23.000000,Buy,192, ETH,"0,5254868262", NO,Uniswap V3
0x85d4546Af89B85160739C6Ac22c00929268F7ff1,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x03070b09924a995628cb12fb30a644306517f37ff30f2a6855870a8afa9ff816,2024-02-15 20:08:23.000000,Buy,"2,467941423", ETH,"6,747296494", NO,Uniswap V3
0xB0EEF59Ef331caE49FbEB4c3AA5c55218A3969F5,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb6833624ce038448c9c4d3000eb441f39db49ffcd8ae0321c2ac347345b0704c,2024-02-15 20:08:23.000000,Buy,"0,06", ETH,"0,1642019512", NO,Uniswap V3
0xCc920e7e20e4F2DfE450599cdC1E75CfCEFdB454,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x858c29499e21c80bb8d9612b3616716b48b33c0911f82c7c0de9602df676abe9,2024-02-15 20:08:23.000000,Buy,"0,03952340253", ETH,"0,1079820307", NO,Uniswap V3
0xD511f7497734FBebA31f215DE2eEa5AcDB8d207D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8444bdb059d4aa64683373ddda62808e61c0fc78e3493e07e41ff87c7c8a2fa7,2024-02-15 20:08:23.000000,Buy,"0,36", ETH,"0,9850849115", NO,Uniswap V3
0x1E930a30f462e9cDB2FB1A6A53B9F5307377A642,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8a82f08a9a3a3dab57048cd9f1398de8f14b1f55dbe5150ab7ce8881eaee96ed,2024-02-15 20:08:35.000000,Buy,9, ETH,"24,49708254", NO,Uniswap V3
0x2ab9d3e5Ee0278015f339A4fF17a18c4d9D0Eab9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x186e6cc5ab268e5aa504d18ee4862982d3b317432c97af08598d44af31eb8b96,2024-02-15 20:08:35.000000,Buy,1, ETH,"2,730231085", NO,Uniswap V3
0xdC4151e557e6Eed0f98864C8bF667dCdab631df8,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xfcea350345cc17fae442a74176bc3dfbd69d52628f5292775f0a5130bde4c5b8,2024-02-15 20:08:35.000000,Buy,"0,4", ETH,"1,092560569", NO,Uniswap V3
0x16701552e6a60F58F54b5647bE33dA8250B86BA9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf54fa179d042ade06151fc73378c70bac1ce70ab14871683433c50f0c60649b2,2024-02-15 20:08:47.000000,Buy,"0,07", ETH,"0,1896660492", NO,Uniswap V3
0x97C4C05eb474c4e474E245202334F5f7FB93747e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2537cbf34131ba2c140eb80c10fc43c0bffe37bf46d434a409d3f5fd013ea638,2024-02-15 20:08:47.000000,Buy,3, ETH,"8,136049816", NO,Uniswap V3
0xc22320CE5E51D6562a812fa80B23F1E26F65875f,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc2d91f9a74cd7ff0c9b5025e61041e001333ae9860545355ee8891006e2ba543,2024-02-15 20:08:47.000000,Buy,"0,4", ETH,"1,085948668", NO,Uniswap V3
0xE3f974b85CD0483688A675bF0435ad3A4051Ace6,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x62ef827247f9d129bb6d683e0744873fbe190ed2369188b37d868d770670056c,2024-02-15 20:08:47.000000,Buy,"0,05", ETH,"0,1357252129", NO,Uniswap V3
0x61f736D5Babb287878B02F1248c1EaE53a00797F,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x90d2afac861fb3fe363d77cead74de2cdcfd29057bfe3e04680bfbee2a1fdb63,2024-02-15 20:08:59.000000,Buy,1, ETH,"2,716440565", NO,Uniswap V3
0xb98165196fC09Ca5E8C22079b62f83D1055dc550,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x6a646ca82edc003f219336a2e40943e39100b36014e4dbe0eba57f3abc4928d5,2024-02-15 20:08:59.000000,Buy,"4,975124378", ETH,"13,45653805", NO,Uniswap V3
0xd662545A170E08218E1A84DBA58ff7600d1d2BDd,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xdd2c595c76d9cb5d2cb7c32d8cc928a1dac725d2a4ebfa268e8c23f958fb8259,2024-02-15 20:08:59.000000,Buy,"0,4", ETH,"1,083652961", NO,Uniswap V3
0x432309147F95619F1c3809bfdE28C1621222c2b4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x28209d0ffe305e15528ee7753598752fd581e4c463fe1decc87b96a46f332231,2024-02-15 20:09:11.000000,Buy,"0,03", ETH,"0,08099900149", NO,Uniswap V3
0x5D8122AB181Bdf82c563f68Ab6D00F6FbE667A94,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x759a2ce1397fbd5709471de3152b5db5149bd063fd72afe7506bd8798faba47e,2024-02-15 20:09:11.000000,Buy,"0,01", ETH,"0,02700485073", NO,Uniswap V3
0x742DD66EA2B01cEDBA34fac7a016908a5C75479D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8b1db6db3a747d652abccad62714ac6879f1d4d33a20f51f59774067f9b55517,2024-02-15 20:09:11.000000,Buy,"0,3", ETH,"0,8100701943", NO,Uniswap V3
0x7E6A90d145bA102C09c83FDc8D7df84f8D1d818A,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7cbd044b64d2820e5332199ac8bf8951c5ae55825e588630bf07edef85d72811,2024-02-15 20:09:11.000000,Buy,"0,2", ETH,"0,5401310388", NO,Uniswap V3
0x86946Fd4762E29fB5740354Ad023Bc61EE07D7A1,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xdd7a8971a0e0f59b89755d4d7e23d68b1468c80921f3776b7fae78dba1d32193,2024-02-15 20:09:11.000000,Buy,9, ETH,"24,37315881", NO,Uniswap V3
0x943ec005988d177EEF55fc50Acc584511Ed0D1e5,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x13effcbf388d6a43c59e949e489cc8ca40205a22e30faa99cd92a1650459d2c6,2024-02-15 20:09:11.000000,Buy,"0,05913803051", ETH,"0,1596664452", NO,Uniswap V3
0xbA829aB978c23D294eBE1880A4f067D9a43130BB,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x5e9d5583cca838dcbde35f47f03fe0f344364d82cb60a55441fa9abf054001b6,2024-02-15 20:09:11.000000,Buy,"0,1", ETH,"0,2715541764", NO,Uniswap V3
0x36C2354B72a285402104C278f02eF539a3e4b2c5,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xe658db178718fd4123bf93797ff8deb7650d92a72a3f37aca1ec42d0bb1739b0,2024-02-15 20:09:23.000000,Buy,"0,1026222153", ETH,"0,2770450177", NO,Uniswap V3
0x5296A1099DbAb785f303244C3aadFB4FFC7cac7C,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8c51bd2f4d928da22703a3785d05b034c47b587dce08cc08fb0afb70afe1010a,2024-02-15 20:09:23.000000,Buy,35, ETH,"0,09448332541", NO,Uniswap V3
0x6fe9570a17fEA4dcc0b33C2621502878100441d4,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xb2a07a40f1902905c7d7ceb7477ed38ad1bc8a95a661521d2ad2832b90ab2aed,2024-02-15 20:09:23.000000,Buy,"0,1", ETH,"0,2699823365", NO,Uniswap V3
0xFAeF5CBF76F31ABbfC111b899A9f50547C9d5050,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x72734a4a734cf6d5f493dd2fba000d01c460bbf1c2c8b3141cb4449df07b2556,2024-02-15 20:09:23.000000,Buy,15, ETH,"0,04049346097", NO,Uniswap V3
0x3a22E8f55157B1b94031926B4D0be2BFC845DF47,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x85d886ea63a0bc00115669e887cf1b1ecbda0212bee2f35f9b5c8581aed395f9,2024-02-15 20:09:35.000000,Buy,"0,02571975357", ETH,"0,06949983171", NO,Uniswap V3
0x78cf42005e2117BC1A32234508491506a9CA0075,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x0d38ef0706d6e2c9f368292a3dde650435e6bd5fd94aae9a6d6ccd9ff71bfdd3,2024-02-15 20:09:35.000000,Buy,"0,1990049751", ETH,"0,5376445286", NO,Uniswap V3
0x9E74482AfFe86FC5d041d47707D4aCF87B178D71,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x4e6042b548e411a49ef252ab22819a80410cad8fd26a47572495813bb90c693d,2024-02-15 20:09:35.000000,Buy,"0,5", ETH,"1,350885221", NO,Uniswap V3
0x897445Cb2cAB998C4952fA64af28781C508CDFB8,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0c34465990964bc2df8b18c6843b1301291941261fc553c38b26729de4831099,2024-02-15 20:09:47.000000,Buy,"0,4", ETH,"1,080504605", NO,Uniswap V3
0xe62A218053FA707b0e8EBF6F7783581733931f83,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x471d0bec6faeb721b12e67918fcd5d9b50149030944704b28ec364db038356c6,2024-02-15 20:09:59.000000,Buy,1, ETH,"2,715244361", NO,Uniswap V3
0xfa0F878E806B7Cc713afA535A0bD6273afEE12f1,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa9500413b1c3bb7b0fe85ccf7b3211db96366b45c1b0ebb0aa665a871400b397,2024-02-15 20:09:59.000000,Buy,9, ETH,"24,36390572", NO,Uniswap V3
0x2F9B99af6669cD87b76F4b258504f877382Ef9D3,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8d8784d5d62715edb813fc9815ca70e3b135459976ccf70998f42928de52979c,2024-02-15 20:10:11.000000,Buy,"0,4", ETH,"1,080254567", NO,Uniswap V3
0xc91b2264797096050DC3e6c88dC6eE1B9fD6ce4a,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0d2474dbc57461d0c2fc86cd1edbcc5282d14eae5ffba618db094e84b6f0b34d,2024-02-15 20:10:11.000000,Buy,"0,4", ETH,"1,079995376", NO,Uniswap V3
0xD432A47Cf314ac709a2c56c6F9fd7c0Ae9c08C36,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa01dd113830a81e8ec1b21b2816a53273bab4d821fa2893661dae0dc9c02aa8f,2024-02-15 20:10:11.000000,Buy,"0,02", ETH,"0,05413584458", NO,Uniswap V3
0x777ab2aBE41828183262dF6ccC64A54af382B052,0x5c9321e92Ba4eb43f2901c4952358e132163a85A,0x55cff3880a21b30bac936aaf935d9d63ba9abf939be1b89b9843d983a7cc8e0a,2024-02-15 20:10:23.000000,Buy,"0,0198", ETH,"0,05359384555", NO,Uniswap V3
0xA7fADeA95c1fF8118E46448B3Ef579B159D45234,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe9516dd4b0a15b5eaeb8420dc5b7aba6a9e82155414b04ed97ded951b6803ebe,2024-02-15 20:10:23.000000,Buy,2, ETH,"5,411653268", NO,Uniswap V3
0xD61548c20d15700Fd6d7271c777986cBdf7B7321,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x43cc62391ccfc6de26c351faf9f30ace6d744859a49f3c1afe24eaf2015ed7bb,2024-02-15 20:10:23.000000,Buy,"0,2", ETH,"0,5408079757", NO,Uniswap V3
0x810078660bb1C7FE1b225a8c4Fcb8dC850e035e6,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x72eff8f373f02b35a8e2eff3b6a651abf5570d0c2a8c812dae27f69d1858735f,2024-02-15 20:10:35.000000,Buy,"0,9", ETH,"2,422870433", NO,Uniswap V3
0x87821C430310E33Ad202a20966f340520651B05B,0xB0000000aa4f00aF1200C8B2BefB6300853F0069,0xe2dd5585a11e699920cb8b5a235d4938f98eaa12ac2cc87376388f47945185a1,2024-02-15 20:10:35.000000,Buy,"5,666572727", ETH,"15,29570329", NO,Uniswap V3
0xCA1E2485E9951F45623658bD2D5A8Af5B9c11596,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8699ffd11343d1fe3d9cdbb92961022f951e875a494f28ddf1294734d6f6e3e6,2024-02-15 20:10:35.000000,Buy,9, ETH,"24,23286605", NO,Uniswap V3
0xDB7c69082A4B3fb3Bb0982384589903323a7A185,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xccdff5f1a8b09683653578e13fbf038816afa80b04e0a91afc9526e20a7e0f61,2024-02-15 20:10:35.000000,Buy,"1,155799467", ETH,"3,11205785", NO,Uniswap V3
0xeE70A44D03ceeb205F1A0BD776D41EF4633F8950,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x946dc05a924722668bba7bbc3e1a47f4961dea4b9644ed4890e10ccd222dbb26,2024-02-15 20:10:35.000000,Buy,"0,25", ETH,"0,6745058415", NO,Uniswap V3
0x2602749D562c783F5cAF2742a7FA40DFFf8fA721,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xc016c71ac321cd6ab5d45a05227e9fe07733f9e5988eea57489b997a01f7290a,2024-02-15 20:10:47.000000,Buy,"0,11", ETH,"0,2976236056", NO,Uniswap V3
0x239bB1E42c99c75AB5ab375cfFc5589DdBf644b6,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8b03fcd7a0944198976bfba1010a0eee28ec85173263555359e8b66520b19008,2024-02-15 20:10:59.000000,Buy,"0,4", ETH,"1,082427743", NO,Uniswap V3
0x6511968A962E402Ec331Dc68f3D833D2ED21DA01,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7721770abd97bc7bafa1169cb6a83fddca655e54f1369789ee459695a6509b26,2024-02-15 20:10:59.000000,Buy,"0,3674813604", ETH,1, NO,Uniswap V3
